Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232),CHOX(231),C2HOX(246),C2H3X(241),CH3OX(61)
3.2518511500511473e-16,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966793708367,0.20128658786981943,0.1676987576303159,1.217158830674895e-49,2.2929724782412346e-34,1.8203551126496262e-19,1.753955559683813e-38,1.5213576568340868e-26,6.525227947187472e-28,4.868121267778069e-12,1.3363399377674578e-56,4.868088685440096e-12,3.4636128024581452e-37,1.3182041761615522e-35,5.966421423601383e-41,3.4959832190808295e-55,1.9400900474956098e-27,6.671270616760351e-33,5.531744858346406e-21,4.974279628254793e-11,2.14692592215044e-51,5.702921295369245e-35,2.1267835132961175e-11,2.8417819025641815e-11,7.894156860405013e-15,4.972696032289523e-11,4.911388407148648e-18,1.723402958951251e-19,6.813608383436849e-26,1.140860911759435e-21,1.4649694492872561e-30,4.146218977849717e-38,8.529597094628508e-40,2.731128454988303e-41,1.361189227189469e-58,1.7822466575180162e-32,4.042744268908698e-36
5.215233039303895e-16,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966792807674,0.20128658782401063,0.16769875762173692,4.3638675193046557e-48,1.561946501747686e-33,7.381114599806563e-19,1.41435046535221e-37,6.324311836606504e-26,3.236720557069689e-27,7.807396626857838e-12,2.6490346089860833e-55,7.80731284592946e-12,2.354185014918396e-36,8.985688678989633e-35,4.811197225927186e-40,7.192300365072652e-54,8.074573570616754e-27,7.485733033166605e-32,1.4224931089134663e-20,7.978470388708909e-11,7.697352101319456e-50,6.5802105873059906e-34,3.4107927432129806e-11,4.5575748030604055e-11,2.0290749709853515e-14,7.974397600485354e-11,2.0395392362688036e-17,7.202369215710718e-19,3.234381882871283e-25,2.9409653009183813e-21,6.099954030147089e-30,3.343470481249813e-37,1.641922645805447e-38,5.4326389583754904e-40,1.0974583073447618e-56,2.0561625323599196e-31,4.549683352602406e-35
6.959430448914228e-16,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667920074763,0.20128658778331576,0.16769875761411568,2.4326110240569765e-47,4.60529616684118e-33,1.6936470236009136e-18,4.511166486748105e-37,1.465023674823922e-25,8.372183227128573e-27,1.041856283366718e-11,1.2021513481890612e-54,1.0418413658709604e-11,6.875214829247853e-36,2.6676425835279067e-34,1.5345650280064092e-39,3.3632045244516908e-53,1.8724417239862852e-26,2.8174882356685272e-31,2.532915753595884e-20,1.0647823370830992e-10,4.290841413206667e-49,2.451985685868911e-33,4.5514054223284295e-11,6.081823115290759e-11,3.611720974561187e-14,1.064057051100201e-10,4.722406058378889e-17,1.674753530879163e-18,8.162084509758469e-25,5.247088424227128e-21,1.4149843072552154e-29,1.0664438882742498e-36,7.521841923720003e-38,2.5838429798546283e-39,8.738608688772454e-56,7.661330193653287e-31,1.7155131761595607e-34
8.703627858524562e-16,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966791207229,0.2012865877426209,0.16769875760649444,9.338771311742017e-47,1.0824569992156714e-32,3.2414355003957474e-18,1.1480888185722157e-36,2.8207976878517473e-25,1.7857743924893884e-26,1.3029748192869581e-11,3.956796303713383e-54,1.3029514893222657e-11,1.60302171533404e-35,6.304214152491993e-34,3.905460438863665e-39,1.1512716395084255e-52,3.6094989561127103e-26,8.152971313230435e-31,3.961491318643573e-20,1.3317683527805993e-10,1.6472500491545566e-48,6.940716916996595e-33,5.691966686774684e-11,7.606071426794044e-11,5.646740227034249e-14,1.3306338800339293e-10,9.089162377793731e-17,3.2373145159362602e-18,1.704605510356131e-24,8.222967454681544e-21,2.728546887985838e-29,2.7141841677914226e-36,2.57018272987567e-37,8.964739491482517e-39,4.100009815325311e-55,2.168489805688417e-30,4.972480571314339e-34
1.0447825268134896e-15,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966790406931,0.20128658770192603,0.1676987575988732,2.9568626374641377e-46,2.1816267355611005e-32,5.517720487828464e-18,2.4839462911501993e-36,4.8216319926550275e-25,3.347915973605181e-26,1.5640952701711832e-11,1.0794276703334036e-53,1.564061654955701e-11,3.2063586147802623e-35,1.2769032811233779e-33,8.449659506209668e-39,3.2858972078655553e-52,6.177170015176528e-26,1.9504973188968612e-30,5.708213174218867e-20,1.5988051185171633e-10,5.215559870644094e-48,1.645908110806455e-32,6.832476539259052e-11,9.130319737569811e-11,8.133661658839326e-14,1.597170253129904e-10,1.5530939233034406e-16,5.5549663880266336e-18,3.1399366954200685e-24,1.1872707190458132e-20,4.671042118274018e-29,5.872530651941503e-36,7.1217477617346345e-37,2.538897525414759e-38,1.710479974226534e-54,5.1419162419495154e-30,1.191820481964247e-33
1.219202267774523e-15,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667896065824,0.20128658766123117,0.16769875759125197,8.045879902582403e-46,3.959311609933866e-32,8.665323409527193e-18,4.815163953308803e-36,7.595369011962501e-25,5.739802364889207e-26,1.825217635730554e-11,2.5552551246443157e-53,1.8251718627805465e-11,5.780773588237447e-35,2.326940502956826e-33,1.63797888465814e-38,8.154531870661372e-52,9.742606886291673e-26,4.097300315441647e-30,7.77307436740574e-20,1.8658926684145866e-10,1.419199103872899e-47,3.4425478291299625e-32,7.972934982621777e-11,1.0654568047617581e-10,1.1071991403347763e-13,1.8636661769766928e-10,2.4457521395756054e-16,8.784156432107212e-18,5.303020335789802e-24,1.6200747579270053e-20,7.36953380620257e-29,1.1384616053644601e-35,1.7020297044620435e-36,6.19115093281162e-38,5.893349425331491e-54,1.075389222252269e-29,2.5083980390043896e-33
1.5680417496965897e-15,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966788005733,0.20128658757984141,0.1676987575760095,4.388606919623037e-45,1.0469366159355064e-31,1.8084168122330178e-17,1.433892572440693e-35,1.591816192597143e-24,1.396400934768563e-25,2.3474681098426578e-11,1.0708861438741783e-52,2.3473924050376774e-11,1.511117172591262e-34,6.19479486720082e-33,4.877689554914926e-38,3.7877906792984716e-51,2.0468620638020768e-25,1.3803781504664103e-29,1.2857189925701742e-19,2.4002202425914074e-10,7.740989170292118e-47,1.1591542179352773e-31,1.0253697652132231e-10,1.3703064665527334e-10,1.8301113068303604e-13,2.396536700464552e-10,5.122626234273507e-16,1.8547801138000477e-17,1.2595609629490297e-23,2.6908422393346704e-20,1.5492950177464836e-28,3.3907059551018276e-35,7.176914121141003e-36,2.714537581746826e-37,4.9067430054363245e-53,3.620405517068727e-29,8.485875840020214e-33
1.9168812316186565e-15,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966786404681,0.20128658749845166,0.16769875756076702,1.6146490482787997e-44,2.286723439813123e-31,3.263688932291298e-17,3.4684734800307684e-35,2.8809944785593948e-24,2.8752519668811217e-25,2.8697262393156035e-11,3.3027516287095066e-52,2.869613116167948e-11,3.270254503876565e-34,1.3598499130303781e-32,1.179875405700797e-37,1.2648890579684068e-50,3.713830811135159e-25,3.6399178969584164e-29,1.921378244254058e-19,2.934751347706872e-10,2.848051981285811e-46,3.0528605949617953e-31,1.2534254718003483e-10,1.6751561280519175e-10,2.7330165887738205e-13,2.929245503135844e-10,9.265911975552606e-16,3.381650902689881e-17,2.5461837965058433e-23,4.038408824332624e-20,2.8128766339759734e-28,8.203335957548815e-35,2.2375173124623291e-35,8.702446812932028e-37,2.368791580363773e-52,9.533643330166064e-29,2.246171261866762e-32
2.2657207135407232e-15,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667848034245,0.2012865874170619,0.16769875754552455,4.831288109074541e-44,4.411539166606762e-31,5.352346813955283e-17,7.344794493946484e-35,4.7347528723166475e-24,5.300690316709347e-25,3.391992021713811e-11,8.521643077285569e-52,3.3918339962498884e-11,6.263066060026054e-34,2.632474488208725e-32,2.4984899303610784e-37,3.5177470334314647e-50,6.11923226144702e-25,8.214681133184244e-29,2.6842793270778824e-19,3.469486271031925e-10,8.521826776020353e-46,6.895517059747332e-31,1.4814606204197974e-10,1.9800057892588562e-10,3.815499833138437e-13,3.461792640545932e-10,1.5219098299515881e-15,5.598587972242936e-17,4.625389568703956e-23,5.66701746777307e-20,4.637857089139313e-28,1.737512241102898e-34,5.832241581881853e-35,2.3239186444800568e-36,9.103481861019063e-52,2.1530529943788783e-28,5.088899111433425e-32
2.61456019546279e-15,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966783201965,0.20128658733567215,0.16769875753028207,1.2693861783687128e-43,7.7864673425191885e-31,8.19183736828819e-17,1.4149121410146479e-34,7.258647438686011e-24,9.017940155548667e-25,3.9142654546482126e-11,1.9510071343841602e-51,3.9140550453606824e-11,1.0989090995256311e-33,4.6570871893560534e-32,4.8131299177000974e-37,8.686675855964704e-50,9.406347612356207e-25,1.6611695004192014e-28,3.5744164860820643e-19,4.0044252941010567e-10,2.2390486213695904e-45,1.3991042641088275e-30,1.709475213422931e-10,2.2848554501730724e-10,5.077154588141595e-13,3.994178167188344e-10,2.331789169153831e-15,8.646983998560794e-17,7.774437689621264e-23,7.58111042074502e-20,7.1341965919520915e-28,3.348084444231013e-34,1.3441005914896623e-34,5.4779560908701613e-36,3.010802655991166e-51,4.3678947999234395e-28,1.0332757244930612e-31
2.9633996773848567e-15,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966781600303,0.2012865872542824,0.1676987575150396,3.0146766155195894e-43,1.284171983684348e-30,1.1896002700069775e-16,2.5340457600058212e-34,1.0555154049967409e-23,1.4422930841660649e-24,4.436546535797869e-11,4.0742698427937277e-51,4.4362762635754624e-11,1.8031717703557633e-33,7.692620356639868e-32,8.620107864820898e-37,1.956048395362849e-49,1.371643109191799e-24,3.089410595321678e-28,4.591784128007744e-19,4.539568690151527e-10,5.317536569056131e-45,2.6150949326124213e-30,1.9374692530949524e-10,2.5897051107940776e-10,6.517586753841878e-13,4.5264021360017324e-10,3.3887223280862837e-15,1.2668609065896767e-16,1.2309204579808398e-22,9.785283272520301e-20,1.0410715970533354e-27,5.99826038410328e-34,2.8169250686097093e-34,1.1729623499749548e-35,8.802259592715016e-51,8.162856563620471e-28,1.9298642804650504e-31
3.3122391593069235e-15,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667799984364,0.20128658717289263,0.16769875749979712,6.622513378806577e-43,2.0074768298549085e-30,1.6577036471797341e-16,4.282047849242773e-34,1.4725409638463548e-23,2.1963546726292033e-24,4.958835262870648e-11,7.910667259400524e-51,4.958497650968566e-11,2.8057540598574597e-33,1.203890446145442e-31,1.4566321213837338e-36,4.099812907333806e-49,1.9191044551810566e-24,5.378765160336803e-28,5.736376726652349e-19,5.074916728765519e-10,1.1681338000293126e-44,4.580227943218964e-30,2.165442741693549e-10,2.8945547711213606e-10,8.136407822865507e-13,5.058464599266914e-10,4.724688520673262e-15,1.7807522160090858e-16,1.8585387607033684e-22,1.228433753956236e-19,1.4576886186257563e-27,1.0139961934985338e-33,5.476826520662317e-34,2.3290346925872597e-35,2.3442506309872453e-50,1.4294615608139754e-27,3.3749521995556955e-31
3.66107864122899e-15,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966778396366,0.20128658709150288,0.16769875748455465,1.3475916142375185e-42,3.0042703317023116e-30,2.234752587429731e-16,6.891067983320949e-34,1.9871015546903737e-23,3.213328501663861e-24,5.48113163356272e-11,1.4407287196850205e-50,5.4807192076148176e-11,4.180530952209086e-33,1.8032160280130637e-31,2.3441478794671474e-36,8.024010762602208e-49,2.597414841182715e-24,8.86625718631142e-28,7.008188725815215e-19,5.610469680708973e-10,2.376993743728124e-44,7.598426906636341e-30,2.393395681488572e-10,3.1994044311543886e-10,9.933227838392404e-13,5.590365609530771e-10,6.3717461885837795e-15,2.4211583372391236e-16,2.6993864880319525e-22,1.5083299576265223e-19,1.974436584138496e-27,1.6325670972688912e-33,9.981576931900362e-34,4.331593321422285e-35,5.659195760054838e-50,2.3710431025034336e-27,5.588564216759064e-31
4.0099181231510566e-15,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966776794091,0.20128658701011312,0.16769875746931218,2.5644691549588764e-42,4.336490528906939e-30,2.9321111321311964e-16,1.063986369213377e-33,2.6094629990840088e-23,4.54721620389701e-24,6.003435645545191e-11,2.483831776983793e-50,6.002940933589953e-11,6.008803893285899e-33,2.604659837024741e-31,3.619383682145582e-36,1.4783546490940894e-48,3.421296859687962e-24,1.3961604956136485e-27,8.40721450715494e-19,6.146227819522794e-10,4.523423096842982e-44,1.2044617589137595e-29,2.6213280747751826e-10,3.5042540908926026e-10,1.1907653112209735e-12,6.122105219911319e-10,8.362221978680871e-15,3.20332068103394e-16,3.796149141830353e-22,1.8187440710189023e-19,2.602768073958365e-27,2.5219932388942634e-33,1.7222537982134407e-33,7.622514994892901e-35,1.2596383848962247e-49,3.757849252996841e-27,8.840965078848035e-31
4.70759708699519e-15,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966773588926,0.2012865868473336,0.1676987574388272,8.046359308797538e-42,8.292647972168862e-30,4.732907676427445e-16,2.2978601652345425e-33,4.2184489834784494e-23,8.408734434583673e-24,7.048066584104318e-11,6.508889487734672e-50,7.047384893829259e-11,1.139497528195956e-32,4.9865477507955745e-31,7.816679100176625e-36,4.392195825444875e-48,5.5656025122443564e-24,3.1087787703215647e-27,1.158688502476711e-18,7.218360746133438e-10,1.4192834444947455e-43,2.719417501695294e-29,3.0771312309699596e-10,4.1139534094822383e-10,1.6387754695526568e-12,7.185100452610685e-10,1.350164860167828e-14,5.255638997627521e-16,6.948960253633453e-22,2.5333547978566193e-19,4.2409500522203695e-27,5.453418207609772e-33,4.521119866562042e-33,2.082781574544508e-34,5.362396698764775e-49,8.481657954468548e-27,1.9877223108030577e-30
5.33550815445491e-15,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966770703577,0.20128658670083205,0.16769875741139073,1.9548215230204984e-41,1.377144611011673e-29,6.878364360696707e-16,4.201713218653037e-33,6.137831661508392e-23,1.3616394864367847e-23,7.988260538712416e-11,1.3786660354830497e-49,7.987385037910094e-11,1.878235919347315e-32,8.288247737784655e-31,1.4293057928052877e-35,1.0271215978053103e-47,8.145321926390484e-24,5.802569566002253e-27,1.4883603351655998e-18,8.183984852002284e-10,3.4480758653087177e-43,5.14016921761676e-29,3.487283825473283e-10,4.662682795198564e-10,2.102332946735381e-12,8.141244706044123e-10,1.962302842559753e-14,7.747848077540331e-16,1.117222354456754e-21,3.286650761650368e-19,6.2160651092542525e-27,9.984719695001192e-33,9.591953473601266e-33,4.572931374397007e-34,1.6365935450214546e-48,1.602714045885461e-26,3.743352854067597e-30
5.96341922191463e-15,0.16628943999999998,0.631014654409785,0.0,0.0,0.41289667678175607,0.2012865865543305,0.16769875738395426,4.2961879475350625e-41,2.1635930700900637e-29,9.588804564568362e-16,7.195369544365412e-33,8.565364198412638e-23,2.0926477698349164e-23,8.928479214995412e-11,2.6843819277226064e-49,8.927385731796612e-11,2.9286555611386795e-32,1.3031835971304651e-30,2.4476643427585136e-35,2.186868661294299e-47,1.1435439841598013e-23,1.0098503265411588e-26,1.8592407131496307e-18,9.150277993426343e-10,7.577971351735398e-43,9.058965185090713e-29,3.897369884908033e-10,5.211412179949936e-10,2.6228271570126426e-12,9.096866847334597e-10,2.7353559906961544e-14,1.0952796076193586e-15,1.7070405890599432e-21,4.148099625412778e-19,8.740477492625554e-27,1.7123950880472208e-32,1.8706778099904632e-32,9.218036010134313e-34,4.4062558566041115e-48,2.823785205579553e-26,6.574560241369904e-30
6.591330289374349e-15,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966764930876,0.20128658640782893,0.1676987573565178,8.723523036718456e-41,3.251815002120845e-29,1.2929341787607178e-15,1.1689589249239298e-32,1.1560352911949705e-22,3.08377050018284e-23,9.868722599449338e-11,4.887651881315647e-49,9.867386975932578e-11,4.3680882468450794e-32,1.9601537898696904e-30,3.976472402165474e-35,4.32116390786076e-47,1.552995547521828e-23,1.6620108151545746e-26,2.2713263710384527e-18,1.0117241748123137e-09,1.5387270388671787e-42,1.5096901624076028e-28,4.3073894226104396e-10,5.760141563732254e-10,3.2000321459980268e-12,1.0051967184456003e-09,3.687703032728047e-14,1.4972194045364608e-15,2.503439372229381e-21,5.121616192829155e-19,1.1888997688942122e-26,2.786554794187487e-32,3.411691716788398e-32,1.73568053724087e-33,1.0751265055102518e-47,4.704526132696067e-26,1.0922136370324852e-29
7.21924135683407e-15,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966762043522,0.20128658626132737,0.16769875732908132,1.6615068986494636e-40,4.713568237467635e-29,1.6964805513692144e-15,1.8187434313696253e-32,1.518198408821048e-22,4.390089925024524e-23,1.0808990678583277e-10,8.426447812816409e-49,1.0807388770762645e-10,6.282395165309043e-32,2.8434499067923225e-30,6.186857014357317e-35,8.035406762127446e-47,2.052563593199424e-23,2.613410891563071e-26,2.724614044409642e-18,1.108487768989431e-09,2.930702997645192e-42,2.403574997923567e-28,4.717342451911826e-10,6.308870946541185e-10,3.8337228360071155e-12,1.1006546025077024e-09,4.837601502847743e-14,1.9911414227970594e-15,3.54954521241157e-21,6.211354639329867e-19,1.5739151416640617e-26,4.343450130875811e-32,5.892167467844893e-32,3.0918750853078576e-33,2.4233756495726136e-47,7.487916460448198e-26,1.7339845436713543e-29
8.47506349175351e-15,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966756266799,0.20128658596832427,0.16769875727420838,5.226710164176749e-40,9.090501318336847e-29,2.7378734521043597e-15,3.9738636418659246e-32,2.454160003055607e-22,8.194372152167024e-23,1.2689600866929726e-10,2.2067030522832132e-48,1.2687394014290067e-10,1.1921439903609646e-31,5.492385847988536e-30,1.3517964528966146e-34,2.4229019494481573e-46,3.362301806152604e-23,5.803151191822469e-26,3.754782369676733e-18,1.3022172417811355e-09,9.219302156706169e-42,5.471746651170925e-28,5.537049038673864e-10,7.406329709220333e-10,5.269664277117313e-12,1.291414044740219e-09,7.802572964143377e-14,3.298916580924367e-15,6.583371815755893e-21,8.75730315225621e-19,2.586955092808432e-26,9.531379012971281e-32,1.5495849871887266e-31,8.647237247815463e-33,1.0491154575673887e-46,1.7036328255715538e-25,3.928944946174955e-29
9.730885626672949e-15,0.16628943999999998,0.631014654409785,0.0,0.0,0.4128966750487377,0.20128658567532118,0.16769875721933544,1.401587576361458e-39,1.6054783199638962e-28,4.13444053200487e-15,7.805970495619988e-32,3.7116035751483e-22,1.4049036015392786e-22,1.4570309672204226e-10,5.054516239105863e-48,1.4567401465958845e-10,2.0702323064725477e-31,9.715850296541583e-30,2.6553684704324558e-34,6.2769263247217395e-46,5.1564128447797277e-23,1.153096677395581e-25,4.949719553704957e-18,1.496217470885865e-09,2.472235523148395e-41,1.1140736922697312e-27,6.356489751906786e-10,8.503788467947907e-10,6.928865448513775e-12,1.4819652573293096e-09,1.177416497168696e-13,5.110199464249523e-15,1.1233503335938006e-20,1.1823924592097503e-18,3.981291209664121e-26,1.88180175631143e-31,3.5672135753319804e-31,2.1089049099628502e-32,3.6734596906135315e-46,3.4666654119790863e-25,7.972546228023627e-29
