Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232)
2.0897782177056745e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385997792472332,0.11866555475940048,0.02281929922767297,1.7655463931726354e-20,4.8532835485976275e-11,2.1041204147886593e-12,3.7903806781285124e-28,5.245335478663082e-15,5.4085862891871826e-14,3.485965061150044e-20,1.1763700145569784e-58,1.0149647192841403e-24,3.0337539942669105e-37,1.0644088116986779e-12,1.0004989617019762e-31,7.521115522451296e-28,9.589167322533954e-20,1.0246034019775704e-18,9.474891810870004e-25,7.778307003281385e-08,2.970846594315504e-24,1.0529533817012238e-13,4.368513124479332e-06,4.5163474244885165e-06,9.653745440119752e-09,1.1263942399207117e-08,1.9504494854242272e-08,2.3317878682401018e-09,2.1571811124848255e-16,2.0529829341079873e-08,1.5167074854563336e-12,1.2694164176681573e-13,2.1085720924044013e-12
2.1078633522841692e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385989905056237,0.11866551660784588,0.022819279598594578,1.9433045243831945e-20,5.126112069145372e-11,2.1445817049424764e-12,4.137445742202934e-28,5.404523321163394e-15,5.553329040096134e-14,3.554915298678834e-20,1.3100797253239863e-58,1.0430640999475815e-24,3.279973086368138e-37,1.1163483726019126e-12,1.0796097488754873e-31,8.19617687571169e-28,9.958142303101701e-20,1.0521163678820072e-18,9.752402283853166e-25,7.925049555070022e-08,3.32965666837903e-24,1.1361984127303574e-13,4.405928099947417e-06,4.555054883580074e-06,9.701388783700123e-09,1.1377629279458101e-08,1.999319919598731e-08,2.4181381421300485e-09,2.2322242339280113e-16,2.107754610790929e-08,1.5753582450262004e-12,1.35303670156416e-13,2.2324763852860597e-12
2.1259484868626638e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385982016239787,0.11866547845669904,0.022819259969558078,2.13666170805217e-20,5.411179922807728e-11,2.185242759197252e-12,4.511773490838607e-28,5.566924188625448e-15,5.700015789157203e-14,3.6245568501109703e-20,1.4574264971808655e-58,1.0716900316873153e-24,3.5433301781489854e-37,1.1701998471094296e-12,1.1638952055856314e-31,8.922618419415303e-28,1.0336892400998836e-19,1.0798972096449552e-18,1.0035375084192356e-24,8.073254890807597e-08,3.726815344791324e-24,1.2248916445294908e-13,4.4433364391233e-06,4.593754871087063e-06,9.747748807616965e-09,1.1491300492087195e-08,2.0487280518154188e-08,2.506630546226887e-09,2.308958384055898e-16,2.1632518333983722e-08,1.6355809808808373e-12,1.440942332233657e-13,2.3618626179317082e-12
2.1440336214411585e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385974126022053,0.1186654403059599,0.022819240340563467,2.3467789115820902e-20,5.708892645358766e-11,2.2260984009168048e-12,4.915135876893009e-28,5.7325697243978996e-15,5.848639003802396e-14,3.694889598792878e-20,1.6196422806991115e-58,1.1008477059640566e-24,3.824817809872536e-37,1.2260092386765547e-12,1.253618411500854e-31,9.70361618167727e-28,1.0725545789707344e-19,1.1079399459323352e-18,1.032386469384751e-24,8.222924361757493e-08,4.165874278409425e-24,1.3193105237010624e-13,4.480738143822897e-06,4.6324474160623695e-06,9.792856133442642e-09,1.1604955364518165e-08,2.0986683946946634e-08,2.597288047056276e-09,2.3873985123323295e-16,2.2194712636674325e-08,1.6973993970950145e-12,1.533282978534602e-13,2.49688414241973e-12
2.162118756019653e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1238596623440215,0.11866540215562832,0.022819220711610758,2.5748872486763297e-20,6.019664240189781e-11,2.267143583561271e-12,5.349394362478399e-28,5.901491539201288e-15,5.999191133490401e-14,3.7659134241433057e-20,1.7980558404214543e-58,1.130542318336477e-24,4.125474153050406e-37,1.2838229998141616e-12,1.3490515430049858e-31,1.0542493530529346e-27,1.1124230043616098e-19,1.1362386699465391e-18,1.0617925585277451e-24,8.374059289449317e-08,4.650661217211403e-24,1.4197421297759493e-13,4.518133215867999e-06,4.671132547634732e-06,9.836741341900013e-09,1.1718593252754959e-08,2.1491354866786865e-08,2.6901333563476533e-09,2.4675594583255594e-16,2.2764095469847318e-08,1.760837390357767e-12,1.6302105029257833e-13,2.637695456956805e-12
2.1802038905981477e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385958341379223,0.11866536400570422,0.022819201082699945,2.82229122512513e-20,6.343917247317427e-11,2.3083733902378904e-12,5.816503029805239e-28,6.0737212111996375e-15,6.151664623860087e-14,3.8376282018153816e-20,1.9940994474505413e-58,1.1607790683543844e-24,4.4463845690442585e-37,1.3436880281192027e-12,1.4504760016249896e-31,1.1442725445841526e-27,1.1533072136439164e-19,1.1647875545692373e-18,1.0917612221148106e-24,8.526660965842783e-08,5.185297660217024e-24,1.526483313794095e-13,4.555521657086293e-06,4.709810294954894e-06,9.879434920606715e-09,1.1832213539969852e-08,2.2001238972847753e-08,2.785188932187677e-09,2.5494559583469484e-16,2.334063317706115e-08,1.8259190556700155e-12,1.731878906072537e-13,2.7844521563593326e-12
2.1982890251766424e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1238595044695247,0.11866532585618751,0.022819181453831036,3.090372037572025e-20,6.682082812323853e-11,2.349783033131905e-12,6.318511717237211e-28,6.249290286071201e-15,6.306051930434134e-14,3.910033803853533e-20,2.2093158002722237e-58,1.1915631594522565e-24,4.788683186752411e-37,1.4056516623667206e-12,1.5581825405506697e-31,1.240794280489978e-27,1.195219844015429e-19,1.193580857236818e-18,1.1222979054048243e-24,8.680730653492696e-08,5.7742169876400956e-24,1.6398408349203852e-13,4.592903469311403e-06,4.748480687143468e-06,9.920967213556838e-09,1.1945815635138499e-08,2.2516282321675597e-08,2.8824769802992073e-09,2.633102652070831e-16,2.3924292043051687e-08,1.8926686918416625e-12,1.838444271334054e-13,2.9373108833668118e-12
2.216374159755137e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385942551121111,0.11866528770707806,0.022819161825004035,3.380590870617176e-20,7.034600755432527e-11,2.3913678530174225e-12,6.857569147870074e-28,6.428230277079715e-15,6.46234553232957e-14,3.983130098854353e-20,2.4453649919362807e-58,1.2228997988428053e-24,5.153554479485475e-37,1.4697616786147711e-12,1.6724713909853905e-31,1.3441936652543535e-27,1.2381734723605432e-19,1.2226129248698869e-18,1.1534080526199747e-24,8.836269585712851e-08,6.422182644606806e-24,1.7601314968670257e-13,4.630278654382891e-06,4.787143753238774e-06,9.961368370566875e-09,1.2059398971637994e-08,2.3036431381977747e-08,2.9820194552274426e-09,2.7185140890447737e-16,2.4515038345241537e-08,1.9611108068837352e-12,1.950064710041984e-13,3.0964292804449103e-12
2.2335979509181365e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385935030039175,0.11866525137528051,0.022819143131081087,3.678981262691636e-20,7.384082895903355e-11,2.4311308199557735e-12,7.407454984445422e-28,6.6018105882676604e-15,6.612960736964049e-14,4.0533870351662145e-20,2.691171748022494e-58,1.253262431515777e-24,5.523164347142257e-37,1.5328578987284572e-12,1.7877198897434773e-31,1.4494242587018291e-27,1.2800606033131577e-19,1.2504791684604777e-18,1.1835746379864018e-24,8.985767691059163e-08,7.098856559498572e-24,1.8814378054771051e-13,4.665867606379704e-06,4.823958623120426e-06,9.998821094943099e-09,1.2167554720237782e-08,2.3536505406824556e-08,3.078936792910064e-09,2.8015115291148727e-16,2.5084207408674532e-08,2.0278893222559945e-12,2.061215099186302e-13,3.2539339912977986e-12
2.250821742081136e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385927507681976,0.11866521504385223,0.022819124437196157,4.000259107230021e-20,7.747384542821263e-11,2.471044756252865e-12,7.995018385224284e-28,6.778504088072986e-15,6.765291762563107e-14,4.124270198503651e-20,2.9591463747485617e-58,1.2841354638273298e-24,5.915482320944679e-37,1.5979866482329225e-12,1.909495415119418e-31,1.5616075414074598e-27,1.322914048500457e-19,1.2785522111830057e-18,1.2142710011846004e-24,9.136600530199408e-08,7.838449778617175e-24,2.0096202056994567e-13,4.701450550728255e-06,4.860766899183901e-06,1.0035300596868375e-08,1.2275692510449721e-08,2.4041116812306046e-08,3.1779371559421663e-09,2.8861351678224024e-16,2.5659745294112988e-08,2.096246900729207e-12,2.1772355964873273e-13,3.4173979211781836e-12
2.2680455332441353e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385919984048942,0.11866517871279308,0.02281910574334925,4.3459064602862815e-20,8.124907906281934e-11,2.5111059574315323e-12,8.622381668150159e-28,6.95833791645332e-15,6.919332229254146e-14,4.19577946732546e-20,3.251059232644377e-58,1.3155234028866642e-24,6.331667159963651e-37,1.6651902852725564e-12,2.0380818726300805e-31,1.681113655468012e-27,1.3667445199046035e-19,1.3068274141374223e-18,1.2455018422681992e-24,9.288769095355653e-08,8.646012423192988e-24,2.1449784005064695e-13,4.737027489032755e-06,4.8975686060875715e-06,1.0070832220372498e-08,1.2383811908583756e-08,2.455022060597458e-08,3.2790388822232616e-09,2.972397376724155e-16,2.6241623066930042e-08,2.166205264210695e-12,2.29826763677476e-13,3.5869595551690436e-12
2.2852693244071348e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385912459139532,0.118665142382103,0.022819087049540367,4.7174827038877894e-20,8.517062554281831e-11,2.551310821186616e-12,9.291758985465358e-28,7.141339186894115e-15,7.07507581198338e-14,4.267914717686263e-20,3.568803577280382e-58,1.3474307585755603e-24,6.772924437849974e-37,1.7345115164548486e-12,2.1737713371825256e-31,1.8083273140149097e-27,1.4115626803282158e-19,1.3353002227748912e-18,1.27727186035742e-24,9.442274355239776e-08,9.526932833288877e-24,2.287820759664633e-13,4.772598422902369e-06,4.934363768287416e-06,1.0105441020669675e-08,1.2491912497291202e-08,2.506377226138577e-08,3.3822601089544484e-09,3.0603104733961085e-16,2.6829811919077568e-08,2.237786320417683e-12,2.4244541456280066e-13,3.762758062990594e-12
2.3024931155701342e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385904932953241,0.1186651060517819,0.02281906835576952,5.116627545927089e-20,8.924265466763827e-11,2.591655846198228e-12,1.0005458959339529e-27,7.327534986448748e-15,7.232516247496065e-14,4.34067582332844e-20,3.914402877495183e-58,1.3798620434677964e-24,7.240507927284977e-37,1.8059933943472773e-12,2.3168641370187472e-31,1.9436481443894354e-27,1.4573791436353635e-19,1.3639661686065426e-18,1.3095857536214573e-24,9.597117255187752e-08,1.0486955627276415e-23,2.438464411097513e-13,4.808163353951235e-06,4.971152410010467e-06,1.0139151739045255e-08,1.2599993874775908e-08,2.5581727742260278e-08,3.4876187743952524e-09,3.1498867260803436e-16,2.7424283195120553e-08,2.3110121654630287e-12,2.5559394967202686e-13,3.94493326908951e-12
2.3197169067331337e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385897405489589,0.11866506972182968,0.022819049662036704,5.545064144748817e-20,9.346941089632519e-11,2.6321376307616777e-12,1.0765887367518184e-27,7.516952375774517e-15,7.391647340325518e-14,4.4140626557656684e-20,4.290018758420906e-58,1.4128217727494149e-24,7.735721029517619e-37,1.8796793151188303e-12,2.4676689332571494e-31,2.087491033283063e-27,1.504204475073346e-19,1.3928208703847945e-18,1.342448219262122e-24,9.75329871729434e-08,1.1532200970557218e-23,2.597235327700664e-13,4.843722283798478e-06,5.007934555232032e-06,1.0171988781551271e-08,1.2708055654081007e-08,2.6104043522578016e-08,3.595132619803983e-09,3.241138358162557e-16,2.8025008414497807e-08,2.385905085949627e-12,2.6928694697627117e-13,4.133625625023726e-12
2.336940697896133e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385889876748128,0.11866503339224628,0.022819030968341928,6.004602140499998e-20,9.785521388742243e-11,2.6727528715476926e-12,1.1575549791830194e-27,7.7096183891719e-15,7.552462969564998e-14,4.488075084372741e-20,4.697958518951446e-58,1.4463144641383513e-24,8.259918170418702e-37,1.955613016066419e-12,2.626502802716271e-31,2.2402864700368417e-27,1.5520491915369215e-19,1.4218600357134488e-18,1.375863953496537e-24,9.910819640547819e-08,1.2669182970338062e-23,2.764468417542537e-13,4.879275214068208e-06,5.044710227649943e-06,1.0203976194698946e-08,1.281609746231937e-08,2.6630676609861258e-08,3.7048191912481965e-09,3.3340775527965197e-16,2.8631959296763593e-08,2.462487561371753e-12,2.835391207956723e-13,4.328976180148083e-12
2.354164489059133e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385882346728445,0.11866499706303162,0.022819012274685194,6.497140909412465e-20,1.0240445903937071e-10,2.713498362080143e-12,1.2437054352094274e-27,7.905560034615345e-15,7.714957093847301e-14,4.562712976461599e-20,5.140683765163634e-58,1.4803446378055749e-24,8.814506276987556e-37,2.0338385734084885e-12,2.7936913129669606e-31,2.4024808932443867e-27,1.6009237619578704e-19,1.4510794617194128e-18,1.4098376515419184e-24,1.0069680900964078e-07,1.3904830245230565e-23,2.9405076060361487e-13,4.9148221463895365e-06,5.0814794506656105e-06,1.0235137648023676e-08,1.2924118940027136e-08,2.7161584561184998e-08,3.816695841692908e-09,3.428716457153039e-16,2.9245107780003964e-08,2.5407822656967725e-12,2.983653176887161e-13,4.531126556516287e-12
2.3713882802221325e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1238587481543015,0.11866496073418557,0.022818993581066507,7.02467287953628e-20,1.0712161803065007e-10,2.7543709911861275e-12,1.3353114458456497e-27,8.10480429378248e-15,7.879123755945582e-14,4.63797619735503e-20,5.6208194447408874e-58,1.5149168162966352e-24,9.40094627664787e-37,2.1144004001391216e-12,2.9695685954353443e-31,2.5745370373385616e-27,1.6508386077078243e-19,1.4804750355600552e-18,1.4443740076007158e-24,1.0229883351719245e-07,1.5246507178507323e-23,3.1257059160872327e-13,4.950363082396581e-06,5.118242247366539e-06,1.0265496418089708e-08,1.303211974053757e-08,2.7696725497706493e-08,3.930779733109746e-09,3.5250671865478403e-16,2.986442603781067e-08,2.620812068734417e-12,3.1378051242078044e-13,4.740218924815885e-12
2.388612071385132e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385867282852894,0.1186649244057081,0.02281897488748587,7.589286778683661e-20,1.1201123935939261e-10,2.7953677414908774e-12,1.4326551541547933e-27,8.307378122085319e-15,8.044957087889854e-14,4.713864610463392e-20,6.1411625272027784e-58,1.5500355244527525e-24,1.0020754571962726e-36,2.197343243801433e-12,3.154477420744509e-31,2.7569342784769276e-27,1.701804102980367e-19,1.5100427351858674e-18,1.4794777148452892e-24,1.0391427823283623e-07,1.6702034485946886e-23,3.3204255505583224e-13,4.985898023728474e-06,5.154998640506873e-06,1.0295075370529452e-08,1.3140099529328598e-08,2.823605812122498e-08,4.047087838547302e-09,3.6231418287224295e-16,3.0489886498219546e-08,2.702600037701317e-12,3.2979980385722373e-13,4.956395979065215e-12
2.405835862548132e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385859748996347,0.11866488807759909,0.022818956193943283,8.193171064770828e-20,1.1707794888342502e-10,2.8364856877787555e-12,1.5360297842758382e-27,8.513308448694953e-15,8.212451314793734e-14,4.790378077352751e-20,6.704691734153004e-58,1.585705289333113e-24,1.0675504582049233e-36,2.2827121844599627e-12,3.348769268115995e-31,2.9501689817904484e-27,1.7538305752344783e-19,1.5397786294915534e-18,1.5151534654039001e-24,1.0554315123552527e-07,1.8279711694025195e-23,3.525037968582276e-13,5.021426972029362e-06,5.191748652492838e-06,1.0323896947001837e-08,1.3248057983445572e-08,2.8779541725627523e-08,4.165636944321469e-09,3.7229524477526425e-16,3.1121461857736594e-08,2.7861694381603164e-12,3.4643841104706576e-13,5.179800914616846e-12
2.4230596537111317e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385852213860217,0.11866485174985847,0.022818937500438754,8.838617464339732e-20,1.2232645035982583e-10,2.8777219952594916e-12,1.64573992412524e-27,8.722622176562044e-15,8.38160075797376e-14,4.867516457807401e-20,7.314577927702911e-58,1.6219306401378662e-24,1.1366828323878576e-36,2.3705526327774915e-12,3.5528043913004937e-31,3.1547548495604305e-27,1.8069283056807554e-19,1.5696788781353393e-18,1.5514059503475511e-24,1.0718546037975637e-07,1.9988340769104427e-23,3.7399239582837563e-13,5.056949928948418e-06,5.228492305370905e-06,1.0351983154852605e-08,1.3355994790973768e-08,2.9327136205494354e-08,4.286443652294512e-09,3.8245110877741605e-16,3.175912509267045e-08,2.871543734573569e-12,3.637116694048487e-13,5.410577407995419e-12
2.4402834448741314e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1238584467744424,0.11866481542248618,0.022818918806972285,9.528024430228481e-20,1.2776152598397846e-10,2.919073917887664e-12,1.762101805497579e-27,8.93534618244085e-15,8.552399838644772e-14,4.945279609896212e-20,7.974194048309838e-58,1.658716108130602e-24,1.2096417964074104e-36,2.460910328003647e-12,3.7669518870344848e-31,3.3712232686149504e-27,1.8611075297431166e-19,1.599739731627608e-18,1.5882398596762472e-24,1.0884121329688082e-07,2.1837248907450636e-23,3.965473712113804e-13,5.0924668961398326e-06,5.2652296208137245e-06,1.0379355554581141e-08,1.3463909650477646e-08,2.987880206697815e-08,4.409524382107083e-09,3.9278297768889595e-16,3.240284947265943e-08,2.9587465911035204e-12,3.816350268075242e-13,5.648869595274798e-12
2.457507236037131e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385837139748186,0.11866477909548209,0.02281890011354388,1.0263900810086269e-19,1.3338803692877664e-10,2.9605387965517647e-12,1.885443590810037e-27,9.151507316904545e-15,8.724843080238395e-14,5.023667390029475e-20,8.687126343850604e-58,1.6960662265621766e-24,1.2866027448394568e-36,2.5538313361728616e-12,3.991589756949849e-31,3.60012365914552e-27,1.916378437580902e-19,1.6299575307999046e-18,1.6256598823067031e-24,1.1051041739637111e-07,2.3836313594369028e-23,4.2020868954047023e-13,5.1279778752628235e-06,5.301960620111337e-06,1.0406035252548933e-08,1.3571802270522877e-08,3.0434500433245746e-08,4.534895373523329e-09,4.032920530635438e-16,3.305260856895441e-08,3.0478018717200955e-12,4.0022403992168857e-13,5.894822054121865e-12
2.474731027200131e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385829600771847,0.11866474276884614,0.02281888142015354,1.1048869591542985e-19,1.3921092388282254e-10,3.002114057259044e-12,2.0161056617982026e-27,9.371132404358996e-15,8.898925110377013e-14,5.102679653013527e-20,9.457186184135778e-58,1.7339855305950064e-24,1.3677474160382224e-36,2.6493620483557074e-12,4.227104967343707e-31,3.8420238233683565e-27,1.9727511746145906e-19,1.6603287061494995e-18,1.6636707060604057e-24,1.1219307986706203e-07,2.599598857924985e-23,4.4501727127019405e-13,5.163482867981638e-06,5.338685324163665e-06,1.0432042894985136e-08,1.3679672369217415e-08,3.0994193048609995e-08,4.662572688769684e-09,4.139795355316522e-16,3.370837626139068e-08,3.138733640100818e-12,4.194943706433689e-13,6.148579786835999e-12
2.4919548183631305e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385822060515052,0.11866470644257827,0.022818862726801278,1.1885671571145093e-19,1.452352075883372e-10,3.0437972093371934e-12,2.154440906112911e-27,9.59424824305921e-15,9.074640663313439e-14,5.182316252108022e-20,1.0288421396650656e-57,1.7724785572268905e-24,1.4532640551778291e-36,2.7475491788373158e-12,4.473893511135719e-31,4.097510293856235e-27,2.0302358420425726e-19,1.6908497773790406e-18,1.7022770176512596e-24,1.1388920767841537e-07,2.832732901046608e-23,4.710149976363122e-13,5.198981875965542e-06,5.37540375347126e-06,1.0457398660229277e-08,1.3787519673730077e-08,3.155784228445483e-08,4.7925722148658795e-09,4.2484662515119324e-16,3.4370126747133785e-08,3.2315661597283758e-12,4.394617824359124e-13,6.410288202141446e-12
